id,name,type,category,edge_count,created_from,edge_types,evidence_snippet,decision
1749,Patrick Collison,person,Investor,1,Conjecture,invested_in,"We have VC backing from, among others, Nat Friedman, Daniel Gross, Patrick and John Collison, Arthur Breitman, Andrej Karpathy, and Sam Bankman-Fried",
1719,Santiago Rodriguez,person,Investor,1,Andreessen Horowitz (a16z),employed_by,Santiago Rodriguez is a partner on the Growth investing team,
1606,Vishal Maini,person,Investor,2,Manifund; Mythos Ventures,board_member; founded,"Our board currently consists of me (Austin Chen), Barak Gila, and Vishal Maini | Mythos Ventures, an early-stage venture capital firm started by Vishal Maini",
1120,Billy Perrigo,person,Journalist,1,Time (AI coverage),employed_by,"For more of TIME's AI coverage, subscribe to our AI newsletter, 'In the Loop,' led by Perrigo and Chow.",
1529,Leah Harrison,person,Journalist,1,Tarbell Center for AI Journalism,employed_by,Partnerships Director at Tarbell Center for AI Journalism (Current),
1218,Rubina Fillion,person,Journalist,1,New York Times,employed_by,"Rubina Fillion is the associate editorial director of A.I. initiatives. She is a Times veteran, having worked in Opinion since 2019",
1384,AI4ALL,organization,Labor/Civil Society,1,Fei-Fei Li,co_founded_with,"In 2017, she co-founded AI4ALL, a nonprofit organization working to increase diversity in the field of artificial intelligence",
1528,Alliance of Motion Picture and Television Producers,organization,Labor/Civil Society,1,Writers Guild of America,partner_of,The Writers Guild of America and the Alliance of Motion Picture and Television Producers have reached a tentative four-year agreement that sets a new contract for screenwriters across the entertainment industry.,
1367,Black in AI,organization,Labor/Civil Society,1,Timnit Gebru,co_founded_with,"She is a co-founder of Black in AI, an advocacy group that has pushed for more Black roles in AI development and research.",
1294,Court Watch NOLA,organization,Labor/Civil Society,1,Tulane University,partner_of,Tulane researchers partner with Court Watch NOLA,
1206,Social Media Victims Law Center,organization,Labor/Civil Society,1,Center for Humane Technology,collaborator,"The plaintiff families are represented by the Social Media Victims Law Center and the Tech Justice Law Project, with expert consultation from the Center for Humane Technology",
1207,Tech Justice Law Project,organization,Labor/Civil Society,1,Center for Humane Technology,collaborator,"The plaintiff families are represented by the Social Media Victims Law Center and the Tech Justice Law Project, with expert consultation from the Center for Humane Technology",
1550,Canadian Journalism Foundation,organization,Media/Journalism,1,AI Safety Foundation,partner_of,"This annual award, created in partnership with the Canadian Journalism Foundation (CJF)",
1464,Craig Newmark Graduate School of Journalism,organization,Media/Journalism,1,Karen Hao,board_member,I sit on the board of the Craig Newmark Graduate School of Journalism AI Advisory council.,
1463,Pulitzer Center,organization,Media/Journalism,1,Karen Hao,collaborator,"I also co-created the Pulitzer Center's AI Spotlight Series, a program that trains thousands of journalists around the world on how to cover AI.",
1462,Quartz,organization,Media/Journalism,1,Karen Hao,employed_by,"Previously, she worked at Quartz as a tech reporter and data scientist",
1410,The American Scholar,organization,Media/Journalism,1,Dan Kagan-Kans,collaborator,"writer on AI, science, ideas for publications like Transformer, the Wall Street Journal, American Scholar",
1409,Wall Street Journal,organization,Media/Journalism,2,Dan Kagan-Kans; Karen Hao,collaborator; employed_by,"writer on AI, science, ideas for publications like Transformer, the Wall Street Journal, American Scholar | Previously, I was a reporter for The Wall Street Journal covering American and Chinese tech companies",
1580,Adam Schumacher,person,Organizer,1,AI Objectives Institute,employed_by,Adam Schumacher: Program Director,
1574,Alexandra Narin,person,Organizer,1,Geodesic Research,employed_by,Alexandra Narin Strategic Delivery Cofounder of UK AI Forum.,
1335,Amir Banifatemi,person,Organizer,1,International Association for Safe and Ethical AI,board_member,"Stuart Russell (President), Mark Nitzberg (Interim Executive Director), Amir Banifatemi (Board Member)",
1265,Andrew Carney,person,Organizer,1,DARPA,employed_by,AIxCC Program Manager Andrew Carney provides an overview of the program,
1461,Anna McAdams,person,Organizer,1,Elliston Berry,collaborator,"Berry and her mother, Anna McAdams, turned this incident into advocacy for a measure signed into law on Monday by President Donald Trump",
1772,Anthony Aguirre,person,Organizer,1,Future of Life Institute,founded,"FLI was founded in March 2014 by MIT cosmologist Max Tegmark, Skype co-founder Jaan Tallinn, DeepMind research scientist Viktoriya Krakovna, Tufts University postdoctoral scholar Meia Chita-Tegmark, and UCSC physicist Anthony Aguirre.",
1740,Ben Hoskin,person,Organizer,1,Alignment Research Center (ARC),board_member,"ARC's board members are Jacob Hilton, Buck Shlegeris, and Ben Hoskin",
1229,Børge Brende,person,Organizer,1,World Economic Forum,employed_by,"said Børge Brende, President and CEO, World Economic Forum",
1768,Brad Carson,person,Organizer,1,Americans for Responsible Innovation (ARI),founded,By Co-Founders Brad Carson and Eric Gastfriend,
1601,Cecilia Elena Tilli,person,Organizer,1,Cooperative AI Foundation,employed_by,"Cecilia Elena Tilli ###### Associate Director (Research and Grants), Cooperative AI Foundation",
1643,Conor McGurk,person,Organizer,1,Safe AI Forum,founded,The organization was co-founded by Fynn Heide and Conor McGurk in late 2023,
1767,Daniel Colson,person,Organizer,1,AI Policy Institute,founded,Daniel Colson is the co-founder and executive director of the AI Policy Institute,
1506,Eli Rose,person,Organizer,1,Coefficient Giving (formerly Open Philanthropy),employed_by,"Eli Rose Program Director, Global Catastrophic Risks Capacity Building",
1760,Emily Soice,person,Organizer,1,Secure AI Project,employed_by,Emily Soice Operations Manager,
1769,Eric Gastfriend,person,Organizer,1,Americans for Responsible Innovation (ARI),founded,By Co-Founders Brad Carson and Eric Gastfriend,
1231,Francisco Betti,person,Organizer,1,World Economic Forum,employed_by,"Francisco Betti Head, Global Industries Team; Member of the Executive Committee, World Economic Forum",
1642,Fynn Heide,person,Organizer,1,Safe AI Forum,founded,The organization was co-founded by Fynn Heide and Conor McGurk in late 2023,
1599,Gillian Hadfield,person,Organizer,1,Cooperative AI Foundation,board_member,Board of Trustees Audrey Tang Thore Graepel Allan Dafoe Gillian Hadfield,
1602,Goda Mockutė,person,Organizer,1,Cooperative AI Foundation,employed_by,Goda Mockutė ###### Programme Manager,
1739,Harshita Khera,person,Organizer,1,Alignment Research Center (ARC),employed_by,"ARC's officers are Jacob Hilton (President), Kyle Scott (Treasurer), and Harshita Khera (Secretary)",
1754,Jamie Bernardi,person,Organizer,1,BlueDot Impact,former_colleague,"Since we founded BlueDot Impact in August 2022, 1000s of people from a range of backgrounds and career stages have taken our courses on AI Safety and Biosecurity.",
1594,Jesse Clifton,person,Organizer,2,Cooperative AI Foundation; Macroscopic Ventures,board_member; employed_by,"Jesse Clifton ###### Grantmaking Officer, Macroscopic Ventures | Jesse Clifton Grants Affiliate Jesse leads our grantmaking. He is a Special Advisor at the Center on Long-Term Risk and works part-time with the Cooperative AI Foundation.",
1692,Joey Skaf,person,Organizer,1,Mentorship for Alignment Research Students (MARS),affiliated,Joey Skaf∗ Mentorship for Alignment Research Students (MARS),
1647,Juliana Eberschlag,person,Organizer,1,Trajectory Labs,employed_by,"The office is managed by the coauthors of this post: - Mario Gibney, Executive Director - Juliana Eberschlag, Operations Generalist",
1738,Kyle Scott,person,Organizer,1,Alignment Research Center (ARC),employed_by,"ARC's officers are Jacob Hilton (President), Kyle Scott (Treasurer), and Harshita Khera (Secretary)",
1370,Lisa Takeuchi Cullen,person,Organizer,1,Fran Drescher,collaborator,she became one of its prominent faces alongside WGA West President Meredith Stiehm and WGA East President Lisa Takeuchi Cullen,
1773,Meia Chita-Tegmark,person,Organizer,1,Future of Life Institute,founded,"FLI was founded in March 2014 by MIT cosmologist Max Tegmark, Skype co-founder Jaan Tallinn, DeepMind research scientist Viktoriya Krakovna, Tufts University postdoctoral scholar Meia Chita-Tegmark, and UCSC physicist Anthony Aguirre.",
1369,Meredith Stiehm,person,Organizer,1,Fran Drescher,collaborator,she became one of its prominent faces alongside WGA West President Meredith Stiehm and WGA East President Lisa Takeuchi Cullen,
1714,Oliver Zhang,person,Organizer,1,Center for AI Safety (CAIS),founded,It was founded in 2022 by Dan Hendrycks and Oliver Zhang,
1533,Otto Barten,person,Organizer,1,Existential Risk Observatory,founded,"Otto Barten - founder, president, daily management",
1576,Peter Eckersley,person,Organizer,1,AI Objectives Institute,founded,Founded by the late internet pioneer Dr. Peter Eckersley,
1505,Peter Favaloro,person,Organizer,1,Coefficient Giving (formerly Open Philanthropy),employed_by,"Peter Favaloro Program Director, Technical AI Safety",
1669,Remmelt Ellen,person,Organizer,1,AI Safety Camp,employed_by,"If you want to talk more about the Stop/Pause AI projects, feel free to email Remmelt: remmelt@aisafety.camp",
1686,Renan Araujo,person,Organizer,1,Institute for AI Policy and Strategy (IAPS),employed_by,"Renan Araujo steps into the role of Director of Programs, managing our talent, field-building, and convening initiatives",
1457,Sean McGarvey,person,Organizer,1,Randi Weingarten,collaborator,"OpenAI's Vice President of Global Policy Ann O'Leary sat down for a conversation with Randi Weingarten, President of the American Federation of Teachers, and Sean McGarvey, President of North America's Building Trades Union (NABTU)",
1712,Søren Elverlin,person,Organizer,1,AISafety.com,employed_by,"For general enquiries, please contact project lead Søren Elverlin: soeren@aisafety.com",
1513,Stefan Torges,person,Organizer,2,Center on Long-Term Risk; Forethought (AI Safety Research Nonprofit),employed_by,Stefan Torges (Director of Operations) | Stefan Torges Head of Strategic InitiativesRead Bio,
1598,Thore Graepel,person,Organizer,1,Cooperative AI Foundation,board_member,Board of Trustees Audrey Tang Thore Graepel Allan Dafoe Gillian Hadfield,
1581,Zoey Tseng,person,Organizer,1,AI Objectives Institute,employed_by,Zoey Tseng: APAC Partnership,
1780,Adam Conner,person,Policymaker,1,Center for American Progress,employed_by,"Adam Conner Vice President, Technology Policy",
1261,Amandeep Singh Gill,person,Policymaker,1,United Nations,employed_by,"I am pleased to be joined today by my Special Envoy on Digital and Emerging Technology, Amandeep Singh Gill",
1761,Andrew Doris,person,Policymaker,1,Secure AI Project,employed_by,Andrew Doris Senior Policy Analyst,
1258,António Guterres,person,Policymaker,1,United Nations,employed_by,As United Nations Secretary-General António Guterres affirmed,
1475,Ayanna Pressley,person,Policymaker,1,Ed Markey,collaborator,"The legislation is co-led in the House by Representatives Pramila Jayapal (WA-07), Summer Lee (PA-12), and Ayanna Pressley (MA-07)",
1264,Benjamin Grosof,person,Policymaker,1,DARPA,employed_by,"Email questions or concerns to Benjamin Grosof, the DARPA CLARA program manager",
1426,Bill Cassidy,person,Policymaker,1,Jacky Rosen,collaborator,"U.S. Senators Jacky Rosen (D-NV) and Bill Cassidy, M.D. (R-LA) introduced a bill to protect sensitive federal data from adversarial nations",
1204,Camille Carlton,person,Policymaker,1,Center for Humane Technology,employed_by,Center for Humane Technology Policy Director Camille Carlton,
1203,Casey Mock,person,Policymaker,1,Center for Humane Technology,employed_by,"Casey Mock, CHT's Chief of Policy and Public Affairs",
1418,Catherine Cortez Masto,person,Policymaker,2,Jacky Rosen; Joni Ernst,collaborator; former_colleague,"Jacky is the second woman ever to serve Nevada in the U.S. Senate, alongside fellow Senator Catherine Cortez Masto | U.S. Senator Joni Ernst (R-IA), Chairman of the Senate Armed Services Emerging Threats and Capabilities Subcommittee, and Senator Catherine Cortez Masto (D-NV), member of the Senate C",
1411,Dave McCormick,person,Policymaker,1,Chris Coons,collaborator,U.S. Senators Chris Coons (D-Del.) and Dave McCormick (R-Pa.) today introduced the Liquid Cooling for AI Act,
1302,Dick Durbin,person,Policymaker,2,Ben Ray Luján; Jim Risch,collaborator,"Today, U.S. Senators Ben Ray Luján (D-N.M.), Marsha Blackburn (R-Tenn.), Dick Durbin (D-Ill.), Jim Risch (R-Idaho), and Peter Welch (D-VT) introduced the Testing and Evaluation Systems for Trusted Artificial Intelligence (TEST) AI Act of 2025 | Senators Luján, Durbin, Blackburn, and Risch are co-lea",
1776,Dr Jess Whittlestone,person,Policymaker,1,Centre for Long-Term Resilience,employed_by,"Dr Jess Whittlestone Senior Adviser, AI Policy",
1476,Elizabeth Warren,person,Policymaker,1,Ed Markey,collaborator,"The legislation is co-sponsored by Senators Mazie Hirono (D-Hawaii), Cory Booker (D-N.J.), Jeff Merkley (D-Ore.), and Elizabeth Warren (D-Mass.)",
1465,Eric Schmitt,person,Policymaker,1,Gary Peters,collaborator,Peters' AI and Critical Technology Workforce Framework Act – which he reintroduced with U.S. Senator Eric Schmitt (R-MO),
1228,Gordon M. Goldstein,person,Policymaker,1,Council on Foreign Relations,affiliated,Gordon M. Goldstein is an adjunct senior fellow at the Council on Foreign Relations focusing on emerging technology and international security.,
1775,Hamish Hobbs,person,Policymaker,1,Centre for Long-Term Resilience,employed_by,Hamish Hobbs Director of AI Policy,
1755,Howie Lempel,person,Policymaker,1,Secure AI Project,employed_by,Howie Lempel: Policy Director (joined Dec 2025),
1429,Jacob Helberg,person,Policymaker,1,Michael McCaul,collaborator,House Foreign Affairs Committee Chairman Emeritus Michael McCaul (R-Texas) discussed the importance of Pax Silica — the State Department's initiative to secure high-tech and artificial intelligence supply chains — with Under Secretary of State for Economic Affairs Jacob Helberg at a committee hearin,
1413,Jeanne Shaheen,person,Policymaker,2,Chris Coons; Maggie Hassan,collaborator,"The resolution is cosponsored by Senators Roger Wicker (R-Miss.), Jeanne Shaheen (D-N.H.), Amy Klobuchar (D-Minn.) and Dave McCormick (R-Pa.) | She serves with Jeanne Shaheen, another former governor",
1152,Jerry McNerney,person,Policymaker,1,California State Senate,employed_by,"legislation by Sen. Jerry McNerney, D-Pleasanton",
1423,Jim Banks,person,Policymaker,1,Maggie Hassan,collaborator,U.S. Senators Maggie Hassan (D-NH) and Jim Banks (R-IN) introduced first-of-its-kind legislation to advance AI research that strengthens U.S. national security,
1337,Joanna Rodriguez,person,Policymaker,1,National Republican Senatorial Committee,employed_by,NRSC communications director Joanna Rodriguez asserted in an email,
1425,John Thune,person,Policymaker,1,John Hickenlooper,collaborator,"Today, U.S. Senator John Hickenlooper joined Senate Commerce, Science, and Transportation Committee colleagues John Thune, Amy Klobuchar, Roger Wicker, Shelley Moore Capito, and Ben Ray Luján to introduce the Artificial Intelligence Research, Innovation, and Accountability Act",
1471,Josh Gottheimer,person,Policymaker,1,Ted Lieu,collaborator,"Caucus Vice Chair Ted Lieu (CA-36), Rep. Josh Gottheimer (NJ-05) and Rep. Valerie Foushee (NC-04) will serve as Co-Chairs",
1422,Josh Hawley,person,Policymaker,3,Maggie Hassan; Mark Warner; Richard Blumenthal,collaborator,"Today, U.S. Senators Maggie Hassan (D-NH), Ranking Member of the Joint Economic Committee, and Josh Hawley (R-MO) pressed six companies operating generative artificial intelligence (AI) models to step up efforts to prevent scammers from using their platforms | U.S. Sens. Mark R. Warner (D-VA) and Jo",
1637,Kambar Orazbekov,person,Policymaker,1,European Network for AI Safety (ENAIS),employed_by,Kambar Orazbekov: AI Policy Lead,
1482,Ken Buck,person,Policymaker,1,Anna Eshoo,collaborator,"Representatives Ted Lieu, Anna Eshoo, and Ken Buck have proposed a 20-member national AI commission to develop regulatory frameworks",
1440,Lisa Hansmann,person,Policymaker,1,Brian Deese,collaborator,"Brian Deese and Lisa Hansmann, who've penned an interesting proposal on regulating the energy use of AI",
1504,Luke Muehlhauser,person,Policymaker,1,Coefficient Giving (formerly Open Philanthropy),employed_by,"Luke Muehlhauser Managing Director, AI Governance & Policy",
1696,Mark Gray,person,Policymaker,1,FTC (Federal Trade Commission),employed_by,Chief AI Officer: Mark Gray Email: caio@ftc.gov,
1166,Matt Damschroder,person,Policymaker,1,State of Ohio,employed_by,"Matt Damschroder, director of the Department of Job and Family Services, said",
1430,Matt Pottinger,person,Policymaker,1,Michael McCaul,collaborator,McCaul discussed the importance of keeping American AI tech out of the CCP's hands with former Deputy U.S. National Security Advisor Matt Pottinger,
1263,Matt Turek,person,Policymaker,1,DARPA,employed_by,"Dr. Matt Turek, the deputy director of the Information Innovation Directorate at DARPA",
1779,Megan Shahi,person,Policymaker,1,Center for American Progress,employed_by,"Megan Shahi Director, Technology Policy",
1698,Melissa Holyoak,person,Policymaker,1,FTC (Federal Trade Commission),employed_by,Statement of Commissioner Melissa Holyoak Regarding Issuance of Section 6(b) Orders to Companies That Offer Generative AI Companion Products or Services,
1305,Mike Johnson,person,Policymaker,1,Donald Trump,supporter_of,"Republican House leaders, including Speaker Mike Johnson and leader Steve Scalise said the policy gives Congress a roadmap for legislation",
1778,Nicole Alvarez,person,Policymaker,1,Center for American Progress,employed_by,Nicole Alvarez Senior Policy Analyst,
1304,Pam Bondi,person,Policymaker,1,Donald Trump,employed_by,The EO directs U.S. Attorney General Pam Bondi to establish within thirty days an 'AI Litigation Task Force',
1415,Peter Welch,person,Policymaker,1,Ben Ray Luján,collaborator,"Today, U.S. Senators Ben Ray Luján (D-N.M.) and Peter Welch (D-Vt.) introduced the Artificial Intelligence Consumer Opt-In, Notification Standards, and Ethical Norms for Training (AI CONSENT) Act",
1473,Pramila Jayapal,person,Policymaker,1,Ed Markey,collaborator,"The legislation is co-led in the House by Representatives Pramila Jayapal (WA-07), Summer Lee (PA-12), and Ayanna Pressley (MA-07)",
1414,Rob Portman,person,Policymaker,2,Jacky Rosen; Martin Heinrich,co_founded_with; collaborator,"U.S. Senators Jacky Rosen (D-NV), a member of the Senate Committee on Homeland Security and Governmental Affairs (HSGAC), and Rob Portman (R-OH), Ranking Member of HSGAC, announced the introduction of the Advancing American AI Innovation Act | The bipartisan Senate Artificial Intelligence Caucus was",
1412,Roger Wicker,person,Policymaker,1,Chris Coons,collaborator,"The resolution is cosponsored by Senators Roger Wicker (R-Miss.), Jeanne Shaheen (D-N.H.), Amy Klobuchar (D-Minn.) and Dave McCormick (R-Pa.)",
1167,Ron DeSantis,person,Policymaker,1,Republican Party,critic_of,"In Florida, Governor Ron DeSantis has made AI regulation a centerpiece of his 2026 legislative agenda, proposing an 'Artificial Intelligence Bill of Rights'",
1756,Scott Wisor,person,Policymaker,1,Secure AI Project,employed_by,Scott Wisor: Policy Director,
1424,Shelley Moore Capito,person,Policymaker,1,John Hickenlooper,collaborator,U.S. Senators John Hickenlooper and Shelley Moore Capito reintroduced their bipartisan Validation and Evaluation for Trustworthy Artificial Intelligence (VET AI) Act,
1168,Spencer Cox,person,Policymaker,1,Republican Party,critic_of,"Even Utah Governor Spencer Cox, who has worked to position his state as AI-friendly, pushed back at a recent governors' summit",
1154,Steve Padilla,person,Policymaker,1,California State Senate,employed_by,Senator Steve Padilla (D-San Diego),
1306,Steve Scalise,person,Policymaker,1,Donald Trump,supporter_of,"Republican House leaders, including Speaker Mike Johnson and leader Steve Scalise said the policy gives Congress a roadmap for legislation",
1474,Summer Lee,person,Policymaker,1,Ed Markey,collaborator,"The legislation is co-led in the House by Representatives Pramila Jayapal (WA-07), Summer Lee (PA-12), and Ayanna Pressley (MA-07)",
1301,Ted Budd,person,Policymaker,4,"Andy Kim; Jacky Rosen; Senate Commerce Committee (AI jurisdiction); Senate Commerce, Science, and Transportation Committee",affiliated; collaborator; employed_by,"U.S. Senators Ted Budd (R-N.C.) and Andy Kim (D-N.J.), members of the Senate Commerce, Science, and Transportation Committee, recently introduced the Artificial Intelligence Ready Data Act | Today, U.S. Senators Jacky Rosen (D-NV) and Ted Budd (R-NC) introduced bipartisan legislation to develop and ",
1153,Thomas Umberg,person,Policymaker,1,California State Senate,employed_by,Introduced by Democratic senator Thomas Umberg,
1758,Thomas Woodside,person,Policymaker,1,Secure AI Project,employed_by,Thomas Woodside Co-Founder & Senior Policy Advisor,
1466,Thom Tillis,person,Policymaker,1,Gary Peters,collaborator,Senators Gary Peters (D-MI) and Thom Tillis (R-NC) introduced the Promoting Responsible Evaluation and Procurement to Advance Readiness for Enterprise-wide Deployment for Artificial Intelligence Act,
1495,Tom DiNapoli,person,Policymaker,1,Kathy Hochul,collaborator,State leaders in New York are looking to gain insight into how artificial intelligence is used in the workplace as the technology becomes more commonplace. Gov. Kathy Hochul on Thursday announced the FutureWorks Commission... And state Comptroller Tom DiNapoli has gone straight to the companies them,
1777,Tommy Shaffer Shane,person,Policymaker,1,Centre for Long-Term Resilience,employed_by,Tommy Shaffer Shane Senior Policy Manager,
1156,William Kimmitt,person,Policymaker,1,U.S. Department of Commerce,employed_by,said Under Secretary of Commerce for International Trade William Kimmitt,
1472,Yvette Clarke,person,Policymaker,1,Ed Markey,collaborator,"Senator Edward J. Markey (D-Mass.), member of the Commerce, Science and Transportation Committee, and Representative Yvette Clarke (NY-09), Chair of the Congressional Black Caucus, held a press conference today to reintroduce their Artificial Intelligence (AI) Civil Rights Act",
1371,Club for Growth Action,organization,Political Campaign/PAC,1,Peter Thiel,invested_in,The Palantir Technologies Inc. co-founder donated $1.5 million to conservative political action committee Club for Growth Action in February,
1439,Public First Action,organization,Political Campaign/PAC,1,Alex Bores,supporter_of,"For his part, Bores has garnered the support of a separate Anthropic-backed PAC called Public First Action, which is spending $450,000 on the New Yorker.",
1330,Aaron Courville,person,Researcher,2,Ian Goodfellow,collaborator; mentored_by,under the supervision of pioneer of deep learning Yoshua Bengio and Aaron Courville | co-authored with his PhD supervisors Yoshua Bengio and Aaron Courville,
1662,Adam Shimi,person,Researcher,2,Conjecture; Narrow Path (by ControlAI),employed_by,Our founders and early staff are mostly EleutherAI alumni and previously independent researchers like Adam Shimi | Epistemology researcher at Control AI developing policy frameworks to address superintelligence risks,
1142,Adrian Weller,person,Researcher,1,University of Cambridge,employed_by,Adrian Weller MBE is a Director of Research in Machine Learning at the University of Cambridge,
1253,Allen Newell,person,Researcher,1,Carnegie Mellon University,affiliated,"More than half a century ago, Allen Newell and Herb Simon had a vision for a general problem-solver for the human race.",
1659,Amrit Sidhu-Brar,person,Researcher,1,Forethought (AI Safety Research Nonprofit),co_founded_with,"Forethought is a new AI macrostrategy research group cofounded by Max Dalton, Will MacAskill, Tom Davidson, and Amrit Sidhu-Brar",
1582,Anna Leshinskaya,person,Researcher,1,AI Objectives Institute,collaborator,"The Moral Learning project, led by Dr. Anna Leshinskaya",
1624,Anna Sztyber-Betley,person,Researcher,1,TruthfulAI,employed_by,"Anna Sztyber-Betley Research Scientist (part-time) Anna has a PhD in Automatic Control and Robotics and is an assistant professor at the Faculty of Mechatronics, Warsaw University of Technology. She collaborates with Truthful AI on AI Safety projects related to out-of-context reasoning in LLMs",
1514,Anni Leskelä,person,Researcher,1,Center on Long-Term Risk,employed_by,"The Conceptual team consists of Anthony DiGiovanni, Anni Leskelä, and Nicolas Macé",
1589,Anson Ho,person,Researcher,1,Epoch AI,founded,"Our founding team consists of seven members – Jaime Sevilla, Tamay Besiroglu, Lennart Heim, Pablo Villalobos, Edu Roldán, Marius Hobbhahn, and Anson Ho",
1536,Ayushmaan Sharma,person,Researcher,2,Effective Thesis; Existential Risk Observatory,collaborator; employed_by,Ayushmaan Sharma Head of Outreach and Partnerships ayushmaan@effectivethesis.org | Trends in Public Attitude Towards Existential Risk and Artificial Intelligence - Ayushmaan Sharma,
1616,Ben Garfinkel,person,Researcher,2,Centre for the Governance of AI (GovAI); Oxford Martin AI Governance Initiative,employed_by,GovAI is now led by Ben Garfinkel | Ben Garfinkel Postdoctoral Researcher,
1572,Cameron Tice,person,Researcher,1,Geodesic Research,co_founded_with,Cameron Tice Founder & Co-Director Marshall Scholar at the University of Cambridge,
1519,Cara LaPointe,person,Researcher,1,Center for Security and Emerging Technology (CSET),employed_by,with Cara LaPointe also joining as our new Director of Analysis in the fall,
1449,Claire Cardie,person,Researcher,1,Yejin Choi,mentored_by,There she worked with Claire Cardie on natural language processing,
1565,Clark Barrett,person,Researcher,1,Beneficial AI Foundation,collaborator,Research Leads ## Clark Barrett Stanford University,
1553,Daniel Clothiaux,person,Researcher,1,Cyborgism,collaborator,"Various people at Conjecture helped develop the ideas behind this post, especially Connor Leahy and Daniel Clothiaux.",
1655,Daniel Murfet,person,Researcher,1,Timaeus,co_founded_with,"Jesse Hoogland and Daniel Murfet, founders of Timaeus",
1497,Darrell M. West,person,Researcher,1,Brookings Institution,employed_by,"Darrell M. West Senior Fellow - Governance Studies, Center for Technology Innovation (CTI), Center for Effective Public Management (CEPM), Douglas Dillon Chair in Governmental Studies",
1352,David Chalmers,person,Researcher,1,Kyle Fish,collaborator,"he co-authored a preliminary paper titled ""Taking AI Welfare Seriously"" with an impressive list of collaborators, including David Chalmers",
1695,Dawn Drescher,person,Researcher,1,GiveWiki,affiliated,by Dawn Drescher Nov 11 202310 min read,
1709,Diogo de Lucena,person,Researcher,1,AE Studio,employed_by,"Diogo de Lucena Chief Scientist, leads cutting-edge AI safety research - building on a career spanning clinical AI and 20+",
1220,Duy Nguyen,person,Researcher,1,New York Times,employed_by,Duy Nguyen is a senior machine-learning engineer. This is Duy's second tour at The Times,
1208,Dylan Baker,person,Researcher,1,DAIR Institute,employed_by,"In February 2023, two other members of Google's Ethical AI research group, researcher Alex Hanna and developer Dylan Baker, left Google to join DAIR",
1219,Dylan Freedman,person,Researcher,1,New York Times,employed_by,Dylan Freedman is a senior machine-learning engineer. He joins us from The Washington Post,
1395,Eli Lifland,person,Researcher,2,AI Futures Project; Daniel Kokotajlo,collaborator; employed_by,"Eli Lifland: Founding Researcher | The predictive timeline is authored by the AI Futures Project, in particular Daniel Kokotajlo, Scott Alexander, Thomas Larsen, Eli Lifland and Romeo Dean",
1562,Eoghan Stafford,person,Researcher,1,Modeling Cooperation,collaborator,"The research software tool implements the Safety-Performance Tradeoff (SPT) model created by him, Paolo Bova, Nicholas Emery-Xu, Eoghan Stafford, and Allan Dafoe",
1615,Fazl Barez,person,Researcher,1,Oxford Martin AI Governance Initiative,employed_by,Fazl Barez Postdoctoral Research Fellow,
1748,Gabriel Alfour,person,Researcher,1,Conjecture,founded,"Conjecture is a new alignment startup founded by Connor Leahy, Sid Black and Gabriel Alfour",
1224,Greg Corrado,person,Researcher,1,Google Brain,founded,"The Google Brain project began in 2011 as a part-time research collaboration between Google fellow Jeff Dean, Google Researcher Greg Corrado, and Stanford University professor Andrew Ng",
1723,Guillaume Lample,person,Researcher,1,Mistral AI,founded,"Mistral AI was established in April 2023 by three French AI researchers, Arthur Mensch, Guillaume Lample and Timothée Lacroix",
1254,Herb Simon,person,Researcher,1,Carnegie Mellon University,affiliated,"More than half a century ago, Allen Newell and Herb Simon had a vision for a general problem-solver for the human race.",
1645,Isabella Duan,person,Researcher,1,Safe AI Forum,employed_by,Isabella Duan Senior AI Policy Researcher,
1623,James Chua,person,Researcher,1,TruthfulAI,employed_by,James Chua Research Scientist James spent 3 years in a startup developing language models,
1622,Jan Betley,person,Researcher,1,TruthfulAI,employed_by,Jan Betley Research Scientist Jan worked as a software developer for over a decade before shifting to AI safety in 2023,
1676,Jan Kulveit,person,Researcher,1,Alignment of Complex Systems Research Group (ACS),employed_by,Principal Investigator Jan's current research is focused on understanding complex systems composed of both humans and AIs,
1552,janus,person,Researcher,1,Cyborgism,co_founded_with,"by NicholasKees, janus",
1729,Jasmine Brazilek,person,Researcher,1,Compassion in Machine Learning (CaML),founded,"Jasmine Brazilek - Technical Staff Over 6 years of experience in technology, focusing on cybersecurity and data science. Previously designed security systems at Anthropic.",
1223,Jeff Dean,person,Researcher,1,Google Brain,founded,Google Brain was initially established by Google Fellow Jeff Dean and visiting Stanford professor Andrew Ng,
1555,Jérémy Andréoletti,person,Researcher,1,Effective Thesis,board_member,Jérémy Andréoletti Co-founder of EffiSciencesResearcher at the GPAI Policy Lab,
1366,John M. Jumper,person,Researcher,1,Demis Hassabis,collaborator,"In 2024, Hassabis and John M. Jumper were jointly awarded the Nobel Prize in Chemistry for their AI research contributions for protein structure",
1355,Kathleen Finlinson,person,Researcher,1,Kyle Fish,collaborator,we had Rob Long and Kathleen Finlinson from Eleos AI Research run the self-report-interview-based component of these assessments,
1564,Ken Stanley,person,Researcher,1,Softmax,advises,My Doom Debate with Ken Stanley (Softmax advisor),
1620,Koen Holtman,person,Researcher,1,AI Standards Lab,employed_by,"It was updated in June 2025 by Koen Holtman, standards expert at the AI Standards Lab",
