id,name,category,importance,rationale
269,Contramont Research,AI Safety/Alignment,2,MATS-alum small lab; 'Unelicitable Backdoors'.
271,Transluce,AI Safety/Alignment,4,Steinhardt + Schwettmann (Oct 2024); 16 staff; interpretability/eval.
272,Palisade Research,AI Safety/Alignment,4,Ladish (ex-Anthropic security); dangerous-capability evals.
273,EleutherAI,AI Safety/Alignment,4,"Major open-source LLMs (GPT-NeoX, Pythia); AI-safety research; Leahy + Black + Gao origin."
275,Harmony Intelligence,AI Safety/Alignment,2,Browne + Pour; $3M seed (March 2025).
287,Collective Action for Existential Safety (CAES),AI Safety/Alignment,2,Collective Action for Existential Safety; Norris-led.
297,Global AI Moratorium (GAIM),AI Safety/Alignment,1,Global AI Moratorium advocacy.
298,Humans in Control,AI Safety/Alignment,1,AI-transparency advocacy.
299,Atlas Computing,AI Safety/Alignment,2,Miyazono (ex-Protocol Labs); 3-staff nonprofit.
301,The Alliance for Secure AI Action,AI Safety/Alignment,2,501(c)(3) advocacy org (May 2025).
302,Lightcone Infrastructure,AI Safety/Alignment,3,Habryka's ~$2.7M nonprofit; LessWrong infrastructure.
303,Mox,AI Safety/Alignment,2,SF's largest AI-safety community space (40K sq ft).
304,The Midas Project,AI Safety/Alignment,2,Johnston's small 501(c)(3) volunteer org.
305,Rethink Wellbeing,AI Safety/Alignment,2,Mental-health nonprofit for AI-safety researchers.
306,Singapore AI Safety Hub,AI Safety/Alignment,2,~20 members coworking/community (Feb 2025).
308,Global Catastrophic Risk Institute,AI Safety/Alignment,2,Global Catastrophic Risk Institute; Baum + Barrett.
311,AI Safety Quest,AI Safety/Alignment,2,Volunteer grassroots (2023); AI-safety careers.
318,Apart Research,AI Safety/Alignment,3,"25-staff remote org; 6,000+ sprint participants."
319,Cambridge Boston Alignment Initiative (CBAI),AI Safety/Alignment,3,Cambridge Boston Alignment Initiative — 11-staff summer fellowships.
324,AI Impacts,AI Safety/Alignment,2,Grace's AI-expert-survey research org (under MIRI).
325,London AI Safety Research Labs (LASR Labs),AI Safety/Alignment,2,London 13-week AI-safety research program.
328,Steve Byrnes's Brain-Like AGI Safety,AI Safety/Alignment,2,Individual researcher project at Astera.
331,Formation Research,AI Safety/Alignment,2,Lock-in-risks research nonprofit.
332,AI Safety Hub,AI Safety/Alignment,1,AISH Labs fellowship program.
333,AI Alignment Forum,AI Safety/Alignment,2,Centralized AI-alignment research hub (~100 vetted members).
337,Iliad,AI Safety/Alignment,2,Applied-math alignment nonprofit.
341,Machine Intelligence Research Institute (MIRI),AI Safety/Alignment,5,Machine Intelligence Research Institute — Yudkowsky-founded oldest AI-safety org (2000); 'If Anyone Builds It' NYT bestseller; defining AI-doom anchor.
346,Dovetail Research,AI Safety/Alignment,2,Agent-foundations math research.
352,Heron AI Security Initiative,AI Safety/Alignment,2,Non-profit AI-security (Dec 2024).
353,Computational Rational Agents Laboratory (CORAL),AI Safety/Alignment,2,Kosoy learning-theoretic alignment lab.
356,Model Evaluation & Threat Research (METR),AI Safety/Alignment,4,5-anchor sentinel
357,Quantified Uncertainty Research Institute (QURI),AI Safety/Alignment,2,Gooen's forecasting/epistemics research (2019).
364,Constellation Institute,AI Safety/Alignment,3,35-staff Berkeley research center; mobilization + placement.
365,Center for AI Risk Management & Alignment (CARMA),AI Safety/Alignment,2,Fiscal-sponsored AI-risk-management project.
373,Cavendish Labs,AI Safety/Alignment,2,Rural VT 501(c)(3); fellowships.
374,Coordinal Research,AI Safety/Alignment,2,Thibodeau + Mehta MATS-alumni nonprofit.
375,EquiStamp,AI Safety/Alignment,2,Task-based research PBC.
376,LawZero,AI Safety/Alignment,4,"Bengio-founded (June 2025); $60M from Gates, Schmidt; Turing-Award backing."
377,Luthien,AI Safety/Alignment,2,Dhyani (ex-FAANG) nonprofit (2025).
378,Meaning Alignment Institute,AI Safety/Alignment,2,Edelman 3-core/30-network nonprofit.
379,Ought,AI Safety/Alignment,2,Stuhlmüller + Byun 10-person nonprofit; Elicit incubation.
380,Simplex,AI Safety/Alignment,2,Shai + Riechers small research team.
395,WhiteBox Research,AI Safety/Alignment,2,Filipino nonprofit (3 staff).
396,Ashgro,AI Safety/Alignment,2,$2.1M/yr fiscal-sponsor 501(c)(3).
397,Berkeley Existential Risk Initiative (BERI),AI Safety/Alignment,3,Berkeley Existential Risk Initiative (2017); university-research operational support.
398,Good Impressions,AI Safety/Alignment,1,Marketing firm for socially-impactful projects.
399,Impact Ops,AI Safety/Alignment,2,Operations consulting to 50+ nonprofits.
400,Nonlinear,AI Safety/Alignment,2,EA meta-org; Woods + Spartz.
401,Pause House,AI Safety/Alignment,1,Colbourn's free researcher accommodation (Oct 2025).
402,PEAKS,AI Safety/Alignment,1,Zurich coworking for AI-safety-interested people.
403,Neuronpedia,AI Safety/Alignment,2,Interpretability platform (pivoted from game).
404,AI Lab Watch,AI Safety/Alignment,1,Stein-Perlman's AI-company scorecard.
405,AI-Plans,AI Safety/Alignment,1,Kumar 10-country alignment-plans platform.
406,Median Group,AI Safety/Alignment,2,2018 nonprofit (MIRI/OpenAI alumni).
407,The Compendium,AI Safety/Alignment,2,Leahy + Alfour + Scammell + Miotti + Shimi (Oct 2024).
409,AISafety.info,AI Safety/Alignment,2,Rob Miles-maintained volunteer hub.
413,Impact Academy: Global AI Safety Fellowship,AI Safety/Alignment,2,3-6 month fully-funded AI-safety fellowships.
415,ML Alignment & Theory Scholars (MATS),AI Safety/Alignment,4,ML Alignment & Theory Scholars — 146 staff across 18 countries; core AI-safety researcher pipeline.
419,AI Alignment Awards,AI Safety/Alignment,1,$100K alignment-problem prize contest.
420,AI Safety Communications Centre,AI Safety/Alignment,1,Journalist↔AI-safety-expert connector.
421,AI Safety Support Newsletter,AI Safety/Alignment,1,AISS-affiliated newsletter (Australian).
422,Campaign for AI Safety,AI Safety/Alignment,1,Merged with XRO.
423,generative.ink,AI Safety/Alignment,1,janus's AI-safety blog.
427,AI Safety Awareness Project (AISAP),AI Safety/Alignment,1,Volunteer-run 4-staff AI-safety awareness.
431,International AI Governance Alliance (IAIGA),AI Safety/Alignment,2,Center for Existential Safety 2025 initiative (Geneva).
432,International Association for Safe & Ethical AI (IASEAI),AI Safety/Alignment,3,International Association for Safe & Ethical AI.
433,Centre pour la Sécurité de l'IA (CeSIA),AI Safety/Alignment,2,French AI-safety nonprofit (March 2024).
435,Centre for Enabling EA Learning & Research (CEEALAR),AI Safety/Alignment,1,Colbourn's Blackpool subsidized researcher accommodation.
436,AI Governance and Safety Institute (AIGSI),AI Safety/Alignment,2,Nonpartisan 501(c)(3) AI-governance nonprofit.
437,AI Safety Asia (AISA),AI Safety/Alignment,2,AI Safety Asia (2024).
438,Athena Mentorship Program for Women (AI Alignment Research),AI Safety/Alignment,1,Women in AI-alignment mentorship program.
443,Center for AI Policy (CAIP),AI Safety/Alignment,1,Center for AI Policy — shut down Sept 2025.
444,5050,AI Safety/Alignment,1,DUP sentinel of [434] 5050 AI.
462,Collective Action for Existential Safety,AI Safety/Alignment,1,DUP of [287].
470,Computational Rational Agents Laboratory,AI Safety/Alignment,1,DUP of [353].
471,Dovetail,AI Safety/Alignment,1,DUP of [346].
473,Computational and Biological Learning Lab,AI Safety/Alignment,1,Engineering-brain research group.
474,Krueger AI Safety Lab,AI Safety/Alignment,2,David Krueger's lab at Mila.
475,Model Evaluation & Threat Research,AI Safety/Alignment,4,DUP sentinel of 356
476,NYU Alignment Research Group,AI Safety/Alignment,2,Empirical LLM AI-safety research at NYU.
482,Centre pour la Sécurité de l'IA,AI Safety/Alignment,1,DUP of [433].
483,Berkeley Existential Risk Initiative,AI Safety/Alignment,1,DUP of [397].
484,Centre for Enabling EA Learning & Research (EA Hotel),AI Safety/Alignment,1,DUP of [435].
485,Constellation,AI Safety/Alignment,3,dup
486,European Network for AI Safety,AI Safety/Alignment,1,DUP of [176].
487,London Initiative for Safe AI,AI Safety/Alignment,1,DUP of [203].
489,Forethought,AI Safety/Alignment,1,DUP of [183].
509,AI Safety Ideas,AI Safety/Alignment,1,Apart Research-run project repository.
510,Arkose,AI Safety/Alignment,1,"AI safety field-building (programs, outreach)."
511,AI Timeline,AI Safety/Alignment,1,Visual AI-decade overview.
512,Global Priorities Institute,AI Safety/Alignment,2,Oxford research center; foundational decision-making research.
513,Machine Learning for Alignment Bootcamp,AI Safety/Alignment,1,DUP of [202].
514,AI Safety Awareness Project,AI Safety/Alignment,1,DUP of [427].
515,Safe AI London,AI Safety/Alignment,1,London AI-safety support.
519,Alignment Ecosystem Development,AI Safety/Alignment,1,DUP of [172].
522,Compassion in Machine Learning,AI Safety/Alignment,1,DUP of [215].
730,Open Machine,AI Safety/Alignment,2,CPU-first AI deployment (Miller).
751,Samaya AI,AI Safety/Alignment,2,$43.5M Series A; AI-for-finance (misclassified?).
757,FutureHouse,AI Safety/Alignment,2,AI-scientists nonprofit (Rodriques + White; Schmidt).
759,Credo AI,AI Safety/Alignment,2,Enterprise AI-governance software (Singh).
1097,Bayesian Logic Inc.,AI Safety/Alignment,2,Arora's probabilistic-programming company.
1111,Responsible AI Initiative,AI Safety/Alignment,1,Multi-org umbrella name.
1117,International Association for Safe and Ethical AI,AI Safety/Alignment,2,DUP of [432].
1128,Stanford Center for AI Safety,AI Safety/Alignment,3,Stanford research center (2018).
1351,Eleos AI,AI Safety/Alignment,3,Fish + Long + Finlinson AI welfare research nonprofit.
1359,Model Evaluation and Threat Research,AI Safety/Alignment,4,DUP sentinel of 356
1392,Trust::Data Alliance,AI Safety/Alignment,1,MIT consortium (Pentland).
1453,Trail of Bits,AI Safety/Alignment,3,AI-security consulting firm (2012).
1570,SERI-MATS,AI Safety/Alignment,3,DUP of [415] MATS.
1638,AI Safety Dublin,AI Safety/Alignment,1,Grassroots Dublin AI-safety community.
1639,Dutch Network for AI Safety,AI Safety/Alignment,1,ENAIS-collab Netherlands field-building.
1691,Cambridge AI Safety Hub,AI Safety/Alignment,1,Yadav + Dollman student/research hub.
1693,Berkeley AI Safety Initiative for Students (BASIS),AI Safety/Alignment,1,UC Berkeley student AI-safety org.
1715,Center for AI Safety Action Fund,AI Safety/Alignment,4,CAIS 501(c)(4); AI-policy advocacy.
1732,Electric Sheep,AI Safety/Alignment,1,501(c)(3) AI-for-animal-welfare/environment.
143,Effective Thesis,Academic,2,Notable but narrower AI-academic presence; specialized scope.
168,Oxford Martin AI Governance Initiative,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
189,Cooperative AI Summer School,Academic,2,Notable but narrower AI-academic presence; specialized scope.
193,Leaf: Dilemmas and Dangers in AI,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
194,Mentorship for Alignment Research Students (MARS),Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
196,Supervised Program for Alignment Research (SPAR),Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
216,NYU Alignment Research Group (ARG),Academic,3,Significant AI research lab/center; real AI-policy contribution.
219,Center for Human-Compatible AI (CHAI),Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
235,MIT Algorithmic Alignment Group,Academic,3,Significant AI research lab/center; real AI-policy contribution.
236,Future of Humanity Institute (closed 2024),Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
238,Tsinghua University (Institute for AI International Governance & Center for AI Governance),Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
247,MIT FutureTech,Academic,3,Significant AI research lab/center; real AI-policy contribution.
274,Center for Long-Term Cybersecurity,Academic,3,Significant AI research lab/center; real AI-policy contribution.
310,Centre for the Study of Existential Risk (CSER),Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
315,AI Safety Initiative at Georgia Tech,Academic,2,Notable but narrower AI-academic presence; specialized scope.
321,Future Impact Group: Fellowship,Academic,2,Notable but narrower AI-academic presence; specialized scope.
322,Global Challenges Project,Academic,2,Notable but narrower AI-academic presence; specialized scope.
323,Arcadia Impact,Academic,2,Notable but narrower AI-academic presence; specialized scope.
354,Computational and Biological Learning Lab (University of Cambridge),Academic,2,Notable but narrower AI-academic presence; specialized scope.
355,Krueger AI Safety Lab (KASL),Academic,3,Significant AI research lab/center; real AI-policy contribution.
363,Meridian Cambridge,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
366,Alignment Research Engineer Accelerator (ARENA),Academic,2,Notable but narrower AI-academic presence; specialized scope.
369,ML4Good Laboratory - New York University,Academic,2,Notable but narrower AI-academic presence; specialized scope.
372,Global Priorities Institute (University of Oxford),Academic,3,Significant AI research lab/center; real AI-policy contribution.
391,UChicago Existential Risk Laboratory (XLab),Academic,3,Significant AI research lab/center; real AI-policy contribution.
410,Cambridge ERA:AI Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
411,Human-aligned AI Summer School,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
414,Impact Research Groups,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
416,Non-Trivial,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
417,Pivotal Research Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
418,PIBBSS Fellowship (Principles of Intelligent Behavior in Biological and Social Systems),Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
440,Orion AI Governance Initiative (Arcadia Impact),Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
441,Pathfinder Fellowship (Kairos),Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
442,Technical Alignment Research Accelerator (TARA),Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
452,Stanford HAI,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
461,Leverhulme Centre for the Future of Intelligence,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
465,GovAI Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
466,Heron,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
488,Meridian,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
490,AI Safety Asia,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
491,"AI Safety, Ethics and Society",Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
492,Alignment Research Engineer Accelerator,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
493,Athena Mentorship Program for Women,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
494,Cambridge Boston Alignment Initiative,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
495,Center for Human-Compatible AI: Internship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
496,Center on Long-Term Risk: Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
497,Foresight Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
498,IAPS AI Policy Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
499,London AI Safety Research Labs,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
500,Mentorship for Alignment Research Students,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
501,ML Alignment & Theory Scholars,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
502,ML4Good,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
503,Orion AI Governance Initiative,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
504,PIBBSS Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
505,Supervised Program for Alignment Research,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
506,Talos Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
507,Technical Alignment Research Accelerator,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
508,UChicago Existential Risk Laboratory Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
516,"80,000 Hours Problem Profile",Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
520,Apart Sprints,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
521,Pathfinder Fellowship,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
542,Stanford RegLab,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
765,Wild Dolphin Project,Academic,2,Notable but narrower AI-academic presence; specialized scope.
766,IIT Madras,Academic,2,Notable but narrower AI-academic presence; specialized scope.
768,Fred Hutchinson Cancer Center,Academic,2,Notable but narrower AI-academic presence; specialized scope.
819,Stanford CRFM,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
944,Stanford Digital Economy Lab,Academic,3,Significant AI research lab/center; real AI-policy contribution.
945,Stanford SIEPR,Academic,3,Significant AI research lab/center; real AI-policy contribution.
946,MIT Shaping the Future of Work,Academic,3,Significant AI research lab/center; real AI-policy contribution.
947,MIT CSAIL,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
948,MIT GOV/LAB,Academic,3,Significant AI research lab/center; real AI-policy contribution.
949,MIT Media Lab,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
950,Princeton CITP,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
951,Harvard Ash Center,Academic,3,Significant AI research lab/center; real AI-policy contribution.
952,Harvard Berkman Klein Center,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
953,UW Tech Policy Lab,Academic,3,Significant AI research lab/center; real AI-policy contribution.
954,Creative Destruction Lab,Academic,3,Significant AI research lab/center; real AI-policy contribution.
955,EconTAI,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1019,Stanford University,Academic,5,Tier-1 university / anchor AI-research institution; defining 'Academic' category figure.
1020,Massachusetts Institute of Technology,Academic,5,Tier-1 university / anchor AI-research institution; defining 'Academic' category figure.
1021,Harvard University,Academic,5,Tier-1 university / anchor AI-research institution; defining 'Academic' category figure.
1022,Princeton University,Academic,5,Tier-1 university / anchor AI-research institution; defining 'Academic' category figure.
1023,University of Cambridge,Academic,5,Tier-1 university / anchor AI-research institution; defining 'Academic' category figure.
1024,University of Oxford,Academic,5,Tier-1 university / anchor AI-research institution; defining 'Academic' category figure.
1025,UC Berkeley,Academic,5,Tier-1 university / anchor AI-research institution; defining 'Academic' category figure.
1026,New York University,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1044,University of Virginia,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1045,Vanderbilt University,Academic,2,Notable but narrower AI-academic presence; specialized scope.
1046,University College London,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1047,Brown University,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1048,Columbia University,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1049,University of Washington,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1050,MIT Sloan,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1053,Mila,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1064,National Bureau of Economic Research (NBER),Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1074,DeepLearning.AI,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1075,Coursera,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1077,University of Toronto,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1078,Carnegie Mellon University,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1079,Georgetown University,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1080,Yale University,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1084,University of Michigan,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1085,UCLA,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1086,Johns Hopkins University,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1087,University of Louisville,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1088,American University,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1089,SUNY Albany,Academic,2,Notable but narrower AI-academic presence; specialized scope.
1090,USC,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1091,Wharton School,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1092,Tulane University,Academic,2,Notable but narrower AI-academic presence; specialized scope.
1096,"University of California, San Francisco",Academic,3,Significant AI research lab/center; real AI-policy contribution.
1109,Berkeley Artificial Intelligence Research,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1110,Berkeley Institute for Data Science,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1112,Université de Montréal,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1113,Mila - Quebec Artificial Intelligence Institute,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1116,McGill University,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1127,Stanford Artificial Intelligence Laboratory (SAIL),Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1130,MIT Data to AI Lab,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1132,MIT Schwarzman College of Computing,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1133,Kempner Institute,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1139,The Princeton Laboratory for Artificial Intelligence,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1140,ai@cam,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1144,Saïd Business School,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1171,Darden School of Business,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1172,UVA Information Technology Services,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1176,College of Connected Computing,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1178,University of North Carolina system,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1188,Dartmouth College,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1190,Baylor College of Medicine,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1191,City University of New York,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1194,Allen Institute for AI,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1209,Polytechnique Montréal,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1210,HEC Montréal,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1227,People + AI Research,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1234,NYU School of Medicine,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1252,University of Pittsburgh,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1267,Johns Hopkins Applied Physics Laboratory,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1271,Speed School of Engineering,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1278,USC Center for AI in Society,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1279,USC Suzanne Dworak-Peck School of Social Work,Academic,2,Notable but narrower AI-academic presence; specialized scope.
1280,USC Viterbi School of Engineering,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1281,USC Marshall School of Business,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1283,USC School of Advanced Computing,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1285,University of Pennsylvania,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1292,Jurist Center for Artificial Intelligence,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1293,Center for Community-Engaged Artificial Intelligence,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1300,Stanford Law School,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1313,"College of Computing, Data Science, and Society",Academic,3,Significant AI research lab/center; real AI-policy contribution.
1314,University of Utah,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1315,Emory University,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1316,Emory AI Group,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1317,Block Center for Technology and Society,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1319,Amii,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1326,Singapore Management University,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1331,McGill Centre for Intelligent Machines,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1332,McGill Collaborative for AI and Society,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1361,MIT Jameel Clinic,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1362,MIT Computer Science & Artificial Intelligence Laboratory,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1363,Cornell University,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1372,University of Notre Dame,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1383,Stanford Vision and Learning Lab,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1389,Harvard Faculty of Arts and Sciences,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1391,"Indian Institute of Technology, Kanpur",Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1397,University of Tuebingen,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1405,Weizenbaum Institute,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1406,Technische Universität Berlin,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1407,Universidad de Buenos Aires,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1434,AT&T Bell Laboratories,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1435,Collège de France,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1444,Columbia Law School,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1447,Stony Brook University,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1448,Seoul National University,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1480,George Mason University,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1485,"University of California, Los Angeles",Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1486,University of Tennessee,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1487,AI Tennessee Initiative,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1490,AI Research Institute on Interaction for AI assistants (ARIA),Academic,2,Notable but narrower AI-academic presence; specialized scope.
1493,University at Buffalo,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1494,SUNY,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1516,Public Interest Technology University Network,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1520,Association for Computing Machinery,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1521,Association for the Advancement of Artificial Intelligence (AAAI),Academic,3,Significant AI research lab/center; real AI-policy contribution.
1532,Yale Law School,Academic,4,Major university or flagship AI research institute with defining AI-policy footprint.
1584,Princeton AI Lab,Academic,3,Significant AI research lab/center; real AI-policy contribution.
1656,University of Melbourne,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1667,Wichita State University,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1675,Charles University,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1734,Machine Learning for Language (ML2),Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1735,Center for Data Science,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
1736,The Department of Linguistics,Academic,1,"Narrow/small AI-academic program, course listing, or duplicate; peripheral."
